used_time,height,weight,consumption,sleeping_time,character,gift_language,gift_sport,gift_music,gift_logic,gender
65.93872180729176,170.24234022591145,124.48468045182294,2000.0,6.540390037651911,0.08078007530382325,4.161560150607647,5.080780075303823,3.24234022591147,6.919219924696177,1.0
71.41597352385631,172.47199117461878,128.53198382013443,2000.0,7.117997793654693,0.4119985291031286,5.235995587309386,5.823997058206258,4.647994116412514,7.0,1.0
111.00076450888788,168.4838463061649,124.0,1393.5385224659628,7.63711527037632,0.0,6.274230540752639,6.516153693835093,6.032307387670186,7.0,1.0
64.84997391474536,176.79979131796293,137.59958263592586,2000.0,7.349973914745367,0.0,4.849973914745366,3.300052170509267,2.1500260852546336,7.849973914745366,1.0
71.67850768344447,176.82534016306175,137.65068032612348,1146.8324796172817,7.779751280574077,0.0,4.0,5.0,5.559502561148155,7.0,1.0
61.4551182408289,171.850823097579,127.70164619515796,2115.676443598686,6.615676443598686,0.0,3.7686471128026273,4.537294225605255,3.2313528871973727,7.0,1.0
51.66226484994433,175.6943393000257,137.28679170005995,1525.4717249978587,6.025471724997859,0.0,5.898113100008565,5.949056550004283,5.847169650012847,6.050943449995717,1.0
55.724365107396515,173.13903392478062,130.27806784956127,2142.6833602173015,6.642683360217301,0.285366720434603,5.426833602173015,6.1414668817384115,3.856100161303809,7.570733440869207,1.0
344.31259839424325,176.67410948557722,139.25510739560508,1237.244630219746,7.930166318337975,0.0,4.9534442122253175,5.0,4.906888424450634,6.046555787774683,1.0
62.54247656663011,170.0,128.3725703001097,2000.0,6.864380858342473,0.0,4.728761716684948,6.457523433369896,5.186285150054844,6.271238283315052,1.0
63.50293661813859,170.0,126.98238029116843,2497.063381861404,6.748531690930703,0.0,5.988253527445618,6.988253527445618,3.994126763722809,7.0,1.0
66.13629132366742,170.0,127.20443698550113,1465.9271690831424,7.301109246375287,0.0,5.602218492750573,6.068145661833715,4.068145661833715,5.397781507249427,1.0
70.0668989887836,174.04459932585576,132.89811851688262,2404.4599325855734,7.1066898988783604,0.40445993258557367,6.426759595513442,6.213379797756721,4.213379797756721,7.404459932585573,1.0
145.88812731559227,175.84915195111373,137.8917358838951,1926.8856006110782,6.865571996944608,0.0,5.462287987778433,5.731143993889217,6.655719969446083,7.0,1.0
54.58699448479108,173.48629833896626,133.0643756813123,2000.0,7.02294475084494,0.34862983389662683,6.091779003379761,6.045889501689881,5.4404088372763875,7.348629833896627,1.0
65.80165618071433,173.60331236142864,140.2149056264289,2000.0,6.950414045178581,0.9008280903571617,8.504140451785808,4.0991719096428385,7.504140451785808,8.801656180714325,1.0
62.10499185382603,171.26333876411599,134.10671011292783,1494.6644943536085,6.184165308971005,0.6316693820579895,7.790016292347937,7.526677528231958,7.421685674405926,8.895008146173968,1.0
53.60651522237969,168.40100234190456,131.99498829047715,2399.749414523858,7.699248243571574,0.7994988290477163,6.398496487143149,6.598997658095432,1.4010023419045674,6.2005011709522835,1.0
51.86930911562835,177.16813552258327,143.85022144715361,1724.3024799006444,7.327092560298067,0.0,7.308370241192268,7.756975200993557,6.859765281390979,8.654185120596134,1.0
61.84663710110752,170.71778763296416,129.2637759750705,1952.1474911357227,6.85889381648208,0.2392625443213866,4.957050177285547,4.760737455678614,4.196312721606933,7.71778763296416,1.0
65.2560526258815,173.14013156470375,135.30447363293348,1685.9868435296253,6.971019734705562,0.0,4.62802631294075,5.3140131564703745,3.9420394694111245,6.685986843529625,1.0
65.9396903199272,168.06030968007283,139.51752255941747,836.1858080436916,6.984922579981795,0.0,1.090464520109229,1.1206193601456387,1.0603096800728193,1.180929040218458,1.0
43.556493858289066,171.70362551180926,146.14713165352018,2000.0,6.925906377952311,0.8518127559046222,6.555438267713867,5.851812755904622,5.555438267713867,7.851812755904622,1.0
79.212414253623,171.06133122699697,134.61331226996953,1716.9783394674791,7.030665613498477,0.0,5.061331226996953,5.353777075665651,2.6462229243343494,6.6462229243343485,1.0
66.60438298697842,170.21703191558154,127.90657448046764,1945.742021104616,6.554257978895384,0.10851595779076773,4.2170319155815355,5.108515957790767,3.325547873372303,7.108515957790768,1.0
64.27722118001506,172.07915885011295,132.87107776048197,1847.5283509917165,6.707915885011296,0.1386105900075305,4.2772211800150615,5.277221180015061,3.2772211800150615,7.0,1.0
49.044228786374795,168.33824764293053,153.91154242725042,2000.0,6.915438089267367,0.8308761785347336,8.154380892673668,6.661752357069467,7.154380892673668,7.830876178534734,1.0
67.3997786691229,174.5330382254972,155.73126757848036,2566.6297781871494,7.349944667280724,0.5666297781871494,5.133259556374298,6.6998893345614485,4.6998893345614485,8.133259556374298,1.0
45.0,178.0,136.0,1700.0,8.0,1.0,5.0,8.0,5.0,8.0,1.0
68.60232328238662,174.8227641735249,131.46109167646412,1836.1672497060767,7.319163751469617,0.5461091676464112,5.453890832353588,7.546109167646411,4.546109167646411,7.092218335292822,1.0
65.6790896514151,175.59545469169592,133.1145456300351,1844.272718498245,7.519090938339184,1.0,5.4809090616608165,7.038181876678368,5.4809090616608165,7.038181876678368,1.0
58.2075749411715,177.28607703020697,135.64303851510348,1807.088445468958,8.0,1.0,5.713922969793055,7.643038515103473,5.713922969793055,7.643038515103473,1.0
106.41305834494672,170.4181409450683,126.90176913408196,1320.9070472534154,8.0,0.24181409450683056,6.516371810986339,7.241814094506831,6.516371810986339,7.241814094506831,1.0
59.226140979858556,178.0,138.8452281959717,1913.3921146978785,7.644346475503536,0.28869295100707226,5.0,4.443464755035361,2.866078853021217,8.0,1.0
64.54138097811784,178.0,138.79162585401684,1211.4654755470538,8.0,0.3020935364957913,4.302093536495791,5.906280609487374,5.697906463504208,7.302093536495791,1.0
49.413196359492986,178.0,138.2065981797465,2141.3196359492986,7.448350455063377,0.4483504550633767,3.8967009101267536,5.241752275316884,4.448350455063377,7.448350455063377,1.0
50.088659185668575,176.30378027144383,137.6962197285562,1530.378027144381,6.3037802714438085,0.15189013572190424,5.848109864278095,6.3037802714438085,5.848109864278095,6.3037802714438085,1.0
36.614205323788944,180.51573840286332,144.38579467621105,2370.8635740968843,7.161420532378894,1.0,8.354317870484422,8.838579467621106,5.838579467621105,8.838579467621106,1.0
282.385329880067,177.24158041571863,139.03367833712545,1320.790207859318,8.0,0.24158041571863587,5.0,5.724741247155908,5.0,6.483160831437272,1.0
53.89308742176547,173.81501768387506,132.8612632629063,1856.9368368546848,7.476877210484384,0.4768772104843839,5.0,7.476877210484384,5.523122789515616,6.953754420968767,1.0
54.148000998649394,173.93422177837806,132.95066633378354,2360.6889610135677,7.491777722297256,0.4917777222972559,6.524666833108232,8.508222277702744,5.0,7.491777722297256,1.0
47.380807432392814,177.17189306699382,135.37891980024534,1627.5406433619578,8.0,0.8964866333742256,5.207026733251548,7.896486633374225,5.0,7.5859465334969025,1.0
73.63523966606475,179.6844258627097,144.42212931354845,2794.8768107612987,8.0,1.0,9.211064656774226,8.0,5.842212931354846,8.0,1.0
134.2025349103383,178.0,140.76654766696464,1836.1870761989899,7.319064619005051,0.3190646190050511,5.680935380994949,6.6381292380101025,7.042806142984847,7.319064619005051,1.0
41.60728590472753,178.8481785238181,141.9372496667268,1827.2267785727174,8.0,1.0,7.12044630954529,8.0,7.12044630954529,8.0,1.0
65.69973551585012,174.05719323507614,141.91421014738575,1995.7105073692876,7.014298308769042,1.0,8.942806764923834,4.057193235076166,7.957105073692875,8.985701691230958,1.0
52.66665167398165,175.12500562225688,137.91666291849543,1460.4171351880732,7.041668540752293,1.0,7.3958286481192665,8.479165729623853,7.3958286481192665,8.958331459247706,1.0
47.0843141432463,174.5261430945895,135.3052286189179,1977.9085524328407,8.0,1.0,5.694771381082102,7.652614309458949,3.610457237835797,7.305228618917899,1.0
42.25160007858812,182.58066653568648,157.98719937129505,1516.7733385725412,8.0,0.08386669286270587,9.58066653568647,9.832266614274587,9.58066653568647,9.832266614274587,1.0
53.68878144790154,173.65560927604923,144.68878144790153,1786.8878144790153,8.0,1.0,7.606634434370462,4.5244874208393835,7.606634434370462,9.737756289580307,1.0
64.0823324621551,179.6593332575787,155.91199909094445,1119.2333598474538,8.0,0.17033337121064818,5.829666628789352,6.340666742421297,5.829666628789352,6.340666742421297,1.0
48.4886081466919,176.3387580253848,136.66449678984608,1550.4882222846331,7.833875802538481,0.8338758025384811,4.335503210153925,6.837130617769368,4.335503210153925,6.837130617769368,1.0
41.22205763760411,173.46646916512492,146.57823861470848,1926.6765417437534,7.244411527520822,1.0,6.511176944958357,6.488823055041644,5.755588472479179,8.0,1.0
52.07813754488633,177.42918245605756,138.0549431581928,1642.9182456057554,8.0,0.8858364912115108,5.228327017576978,7.771672982423022,4.657509473634532,7.771672982423022,1.0
57.00615235019227,176.32472292788015,142.70110828847942,1644.1574309293383,7.7207871546466915,1.0,5.2792128453533085,7.441574309293383,5.2792128453533085,8.0,1.0
63.47271459699252,184.15757153233085,181.74195995445766,996.2775391621899,8.0,1.0,5.879653076047262,7.120346923952737,5.0,7.120346923952737,1.0
45.85703996655249,169.42960033447508,156.56895919725986,1957.1119899657479,7.1429600334475065,1.0,8.428159866209972,7.1429600334475065,7.571119899657479,8.0,1.0
66.75573091962019,178.0,174.29008641853156,2831.29800782025,8.0,1.0,5.870229236784808,8.0,5.870229236784808,8.870229236784809,1.0
97.0,171.0,126.0,2000.0,6.5,0.0,6.0,7.0,4.0,6.0,1.0
96.46562611671698,171.11874975184065,126.23749950368133,2000.0,6.529687437960168,0.05937487592033597,6.0,6.940625124079665,4.118749751840672,6.0,1.0
84.1809128683226,175.27302904389248,133.69145227900646,2000.0,7.781908713167741,0.8546058087784939,6.854605808778493,7.0,6.563817426335481,6.854605808778493,1.0
110.61829434687152,169.59121092963397,125.06080728642266,1624.3229145690616,7.20439453518301,0.0,6.469596356788673,7.0,5.408789070366019,6.469596356788673,1.0
76.35065922128618,175.51704329534365,135.0340865906873,2000.0,7.145291899334807,0.0,5.354708100665193,4.418832402660771,2.7094162013303853,7.290583798669615,1.0
79.81498024891248,176.01229742740054,136.02459485480105,1283.9575103713532,7.574063734442969,0.0,4.567915020742706,5.567915020742707,5.432084979257293,6.716042489628647,1.0
83.3769473489485,173.1673038308491,130.33460766169821,2154.8074164892214,6.654807416489222,0.0,5.071155501064671,5.761540668086227,4.0,6.309614832978443,1.0
87.48186993150156,172.03457935527155,128.48299045265176,1896.542064472843,6.396542064472843,0.0,6.0,6.7930841289456865,4.413831742108628,6.0,1.0
52.82877013561391,178.12439191361065,140.24878382722133,2356.219595680533,6.856219595680533,0.712439191361066,8.137317574083198,8.424878382722133,5.424878382722133,8.137317574083198,1.0
236.42038782060325,174.20506638668053,133.47848823558792,1572.657815109262,7.301266596670134,0.0,5.465822268886577,5.931644537773154,4.534177731113422,6.0,1.0
95.49478913500009,170.9569939752857,126.17202409885712,2000.0,6.521503012357141,0.0,5.956993975285717,7.0,4.086012049428566,6.0,1.0
95.8960304995803,170.9675303088112,126.12987876475526,2032.4696911888143,6.516234845594407,0.0,6.064939382377629,7.064939382377629,4.0324696911888145,6.0324696911888145,1.0
84.06640555297683,170.55401398458542,127.78394406165836,1554.013984585408,7.168979023121888,0.0,6.445986015414592,7.0,4.445986015414592,5.108027969170816,1.0
92.49955353324704,173.25022323337646,131.00049607416997,2250.024803708498,6.875037205562746,0.2500248037084978,7.000099214833991,7.250024803708498,4.500049607416996,6.500049607416996,1.0
100.27506539182355,171.29019566762992,126.70476090710127,1995.8543476052866,6.5207282619735665,0.0,6.0,6.958543476052867,4.165826095788534,6.041456523947133,1.0
75.67459107678965,174.19881133848156,134.53016356928413,2000.0,7.033135223080259,0.3554234820535057,7.421693928214022,7.355423482053506,6.132540892321034,6.710846964107011,1.0
89.25096514144866,171.74990659921463,129.9995018624781,2000.0,6.624984433202441,0.2499688664048818,6.749906599214646,6.250093400785355,4.999875465619527,6.749906599214646,1.0
85.00852457507742,171.3330965395812,130.66335155413657,1733.5227683350536,6.333451730209409,0.3330965395811831,7.3323861583247325,7.666193079162365,5.998579237487099,7.3323861583247325,1.0
90.26474582113411,170.56074429268264,127.17134855284624,2073.20928455289,6.71962785365867,0.14641856910578022,6.14641856910578,7.0,3.560744292682659,6.0,1.0
61.66680105929643,178.7090615870626,147.84234116334403,1678.7891005390584,7.463632698382824,0.0,8.569687195687532,8.927265396765648,7.854530793531298,8.569687195687532,1.0
87.59388164361035,171.44791039792332,130.47910397923317,1955.2089602076683,6.835932798442488,0.2239551989616586,6.447910397923318,6.328134403115024,4.895820795846634,6.895820795846635,1.0
84.14785300264779,174.98859734400585,141.0680344106888,1556.8225173326823,7.164766224000976,0.0,6.0,6.556822517332682,4.886354965334635,6.0,1.0
82.21730838159563,169.5694169401544,132.6760542792794,1427.7667760617664,6.738430509974264,0.0,3.61569490025736,4.138833880308832,2.569416940154416,3.61569490025736,1.0
74.37484897990764,171.3969324740367,135.52637937688098,2000.0,6.698466237018354,0.39693247403670806,6.396932474036708,6.603067525963292,4.793864948073416,6.793864948073416,1.0
104.34340913051173,172.46868182610234,146.56154556543288,1412.5272695590606,7.601511369576761,0.0,6.734340913051175,6.265659086948826,2.5313181738976516,6.0,1.0
95.01314240237174,171.22076195529203,133.50590647992897,1889.619022353986,6.610380977646014,0.22076195529202802,6.0,6.779238044707972,4.441523910584056,6.441523910584056,1.0
71.05927073866414,182.71516805350655,177.88145852267175,1079.5225100816306,7.755196577161413,0.8367977181076086,6.0,7.0,4.836797718107608,6.836797718107609,1.0
55.57405467317551,168.5631796866574,153.61729688454966,2000.0,6.906136718890436,0.8122734377808722,8.436820313342617,7.0,7.249093751123489,7.6245468755617445,1.0
85.1695051334984,174.06716533575968,149.6609897330032,2438.166476537096,7.157249714805644,0.43816647653709584,6.0,7.438166476537096,4.876332953074192,7.3144994296112875,1.0
126.0,164.0,116.0,1300.0,9.0,0.0,6.0,8.0,3.0,5.0,0.0
63.266207469464014,170.12037000297914,126.71064750521347,1070.486124888283,7.4699074992552195,0.0,5.234953749627611,5.70486124888283,3.0,5.0,0.0
120.36722038931566,160.2448135928771,112.24481359287711,1425.1728802374296,7.122406796438556,0.0,6.6258644011871475,8.0,4.251728802374296,6.251728802374296,0.0
119.69203354362398,164.1752212904549,116.70088516181956,1335.044258090978,8.649557419090222,0.1752212904548891,6.0,7.824778709545111,3.7008851618195564,5.175221290454889,0.0
124.46231369617114,163.78790533740292,116.2120946625971,1496.187562902303,8.89395266870146,0.05302366564927108,6.0,7.681858006104374,3.3711656595448978,5.265118328246356,0.0
110.03655418364193,161.41133311086085,119.02011137066233,1213.7111036953618,8.568555518476808,0.0,6.0,6.274222073907234,3.4314444815231915,6.294333444569574,0.0
88.0,173.0,130.0,2000.0,7.0,1.0,6.0,6.0,6.0,6.0,1.0
85.92720377836625,174.0363981108169,131.72733018469478,2000.0,7.345466036938958,1.0,6.345466036938959,6.345466036938959,6.345466036938959,6.345466036938959,1.0
120.85928908654411,168.6764093307179,124.81169119686146,1308.225492914861,7.864718133856424,0.13528186614357618,6.8647181338564245,6.8647181338564245,6.8647181338564245,6.8647181338564245,1.0
73.11595932663438,176.23566101594903,136.4713220318981,2000.0,7.3235661015949045,0.3528677968101904,5.35286779681019,4.058603390430571,3.4114711872407613,7.294264406379619,1.0
81.66165634712362,175.11278121762547,134.2255624352509,1577.4437564749085,7.422556243525092,0.5774437564749084,5.154887512949816,5.577443756474908,6.0,6.422556243525092,1.0
68.04245568881942,175.85107775874008,135.70215551748018,2285.1077758740084,7.0,0.42978444825198314,4.289353344755949,4.289353344755949,4.859568896503966,6.570215551748017,1.0
66.60637277080858,174.73461842398848,134.625649130636,1710.8969293352511,6.421793858670503,0.42179385867050223,6.0,6.0,6.0,6.0,1.0
56.220052319879876,177.7969732347351,139.5939464694702,2299.8108271709443,7.0,1.0,7.798864963025667,7.798864963025667,6.0,7.798864963025667,1.0
148.2302170207929,173.89229951141914,132.23074877854788,1821.5400977161692,7.223074877854788,0.7769251221452115,5.776925122145212,5.776925122145212,5.776925122145212,6.0,1.0
85.37965805436633,172.6976528524269,130.0,2000.0,7.0,0.899217617475628,5.899217617475628,6.100782382524372,6.0,6.0,1.0
87.22358821668323,172.906830586002,130.0,2031.056471332671,7.0,0.968943528667329,6.062112942665342,6.093169413998013,5.968943528667329,6.031056471332671,1.0
76.92407024634701,171.33861053695205,130.0,1446.203512317351,7.553796487682649,0.446203512317351,6.553796487682649,6.553796487682649,5.446203512317352,4.892407024634702,1.0
86.2099152941698,174.3922881045346,133.1823728103648,2198.8983006477993,7.1988983006478,1.0,6.795593202591197,6.397796601295599,6.0,6.397796601295599,1.0
172.88508822295822,177.82301637630442,142.53984257839156,1903.5396724739112,7.0,0.03539672473911115,6.0,6.0,7.929206550521778,6.964603275260888,1.0
64.2225516212978,176.2635713460964,139.32448956027537,2000.0,7.4662244780137685,1.0,7.864897912055074,6.932448956027537,7.864897912055074,6.932448956027537,1.0
69.06590933580546,173.8606404847361,140.3276858168334,2000.0,7.0,1.0,8.581921454208349,4.2787190305277685,7.7212809694722315,8.581921454208349,1.0
63.21386932331968,172.08199516012294,139.1800483987705,1265.5961280983609,6.081995160122951,1.0,9.672019359508194,8.754014519631147,9.672019359508194,9.672019359508194,1.0
59.36639052700603,169.13059331446027,133.09552534843178,2386.9406685539725,7.7738813371079445,1.0,6.773881337107945,6.773881337107945,2.1305933144602753,6.0,1.0
61.34040194753977,178.7955647940131,147.38669438203928,1710.221760299345,7.57955647940131,0.4204435205986905,8.318225917605238,8.318225917605238,8.318225917605238,8.318225917605238,1.0
60.272315985892206,173.0,143.44372558259772,1831.9534302175284,7.840232848912358,1.0,7.680465697824714,4.319534302175286,7.680465697824714,9.360931395649429,1.0
73.91515033876922,177.92969738143077,151.12727449184615,1295.7575169384615,7.704242483061538,0.29575751693846153,6.0,6.0,6.0,6.0,1.0
83.04293356310767,171.8733939916154,132.25321201676923,1729.6145579876904,7.0,0.7746787983230754,4.873393991615377,4.873393991615377,4.873393991615377,4.873393991615377,1.0
54.12323076173959,172.2942339742029,144.11532051594185,2000.0,7.0,1.0,6.705766025797091,6.0,6.0,7.411532051594183,1.0
89.87848613193493,173.0,132.3728245877073,1920.905847076424,7.09886769115447,0.9011323088455298,6.098867691154471,6.0,5.6045292353821194,6.0,1.0
88.0,172.1927922909444,154.21623127166734,1596.396145472211,7.0,1.0,6.0,6.0,6.0,7.6144154181111565,1.0
79.99775966442017,177.36485836486173,151.096815430165,1599.8879832210087,7.36373819707181,1.0,6.0,6.363738197071811,5.63626180292819,6.363738197071811,1.0
47.909111160048845,168.22727513810105,158.63634917139368,2000.0,7.0,1.0,8.863634917139368,6.954544972379789,7.909089944759579,7.909089944759579,1.0
75.94017723402504,176.34995076832638,163.4995076832638,2669.990153665276,7.669990153665276,1.0,6.0,7.339980307330552,6.0,8.009970460995827,1.0
82.0,176.0,135.0,2000.0,8.0,1.0,7.0,7.0,7.0,7.0,1.0
115.5672104012801,169.8968708361309,126.60819739967997,1389.6870836130893,8.0,0.23710885451636154,7.0,7.0,7.0,7.0,1.0
77.99756293851932,176.47087494840952,136.17718737102373,2000.0,7.882281262897627,0.764562525795254,6.5291250515905075,6.058250103181016,5.822812628976269,7.235437474204746,1.0
79.05884256161872,176.6535905418625,136.63397635465626,1673.2047290687474,8.0,0.6732047290687473,6.019614187206242,6.3464094581374955,6.673204729068748,7.0,1.0
77.0767808759582,176.3395323533822,135.8488308834555,2084.8830883455485,7.8302338233089035,0.8302338233089036,6.320935293235615,6.320935293235615,6.4907014699267105,7.0,1.0
66.48113914975761,176.0,136.50182524357183,1749.695792738026,6.9987831709521044,0.4993915854760521,6.499391585476053,6.499391585476053,6.499391585476053,6.499391585476053,1.0
42.19727661879214,180.23433227459657,144.31553100411247,2423.433227459658,7.153133545080684,1.0,8.693732909838632,8.693732909838632,6.153133545080683,8.693732909838632,1.0
123.40911401553926,176.15003302179542,135.75016510897714,1879.9735825636544,8.0,0.8499669782045679,6.699933956409136,6.699933956409136,6.699933956409136,6.849966978204567,1.0
77.65946559445435,174.69783967833632,133.91486639861358,2000.0,7.782973279722718,0.7829732797227175,6.565946559445435,7.0,6.782973279722718,6.782973279722718,1.0
70.09655132565128,172.2410162081004,131.86751350675033,2626.497298649933,7.373502701350067,0.37350270135006713,7.626497298649933,8.252994597299866,5.747005402700134,7.0,1.0
80.30349017200462,175.27292435943056,134.3941036328588,1878.8207265717579,8.0,0.8788207265717579,7.0,7.0,6.757641453143516,6.636462179715274,1.0
79.28200878313022,179.6239882891597,144.96596779518916,2905.9970722899257,8.0,1.0,9.717991216869777,7.905997072289925,6.094002927710075,7.905997072289925,1.0
123.64475296212842,176.8860585736623,138.54423429464921,1955.6970713168846,7.556970713168846,0.5569707131688466,6.556970713168846,6.556970713168846,7.443029286831154,7.0,1.0
50.285284094978024,178.81908585822418,145.57157196834066,2000.0,8.0,1.0,9.114314393668131,7.704771464556044,9.114314393668131,7.704771464556044,1.0
68.51259914310938,174.31407489288867,140.90073787488964,2000.0,7.1570374464443365,1.0,8.685925107111327,4.471112339333008,7.8429625535556635,8.685925107111327,1.0
71.59218769210874,174.01755956040165,137.47805054949794,1603.5119120803329,7.0087797802008325,1.0,8.486830329698751,7.9912202197991675,8.486830329698751,8.486830329698751,1.0
71.9159701334413,173.39766971185583,134.67470871398197,2162.645643009011,8.0,1.0,7.0,7.0,5.048252283891866,6.674708713981978,1.0
48.59664753281025,181.84558668175822,155.8770952919936,1582.4580941601282,8.0,0.16491618832025634,9.50525143503923,9.50525143503923,9.50525143503923,9.50525143503923,1.0
78.40427504368266,175.60047500485365,136.46492498220337,1973.365000323575,8.0,1.0,7.133174998382124,6.600475004853628,7.133174998382124,7.399524995146372,1.0
69.0917237398866,179.68807893146098,158.05049332163108,1077.9802671347572,8.0,0.07798026713475714,6.077980267134757,6.077980267134757,6.077980267134757,6.077980267134757,1.0
66.92829473075221,168.4641473653761,139.70990789663992,869.6221048064158,7.058018420672013,0.05801842067201313,1.3481105240320788,1.3481105240320788,1.3481105240320788,1.3481105240320788,1.0
41.76641847277244,172.16823033074024,149.36913625972412,2000.0,7.042057582685058,1.0,7.0,6.042057582685058,6.042057582685058,7.957942417314942,1.0
85.19748778846275,175.61630146538448,137.43009071923169,1897.6803907691922,8.0,0.8721004884614902,7.0,6.87210048846149,6.360502442307451,6.87210048846149,1.0
82.60509522550488,175.59660318299674,137.5212301062703,1949.5753978745938,7.899150795749188,1.0,6.899150795749188,6.899150795749188,6.899150795749188,7.100849204250812,1.0
71.46058957925823,181.92841836166724,169.9117970187071,1275.4155335740036,8.0,1.0,6.341286848703639,7.0,5.682573697407279,7.0,1.0
81.62027492472882,175.91561664993972,135.26369796893832,2000.0,7.989452081242467,1.0,7.021095837515066,7.0,7.010547918757533,7.010547918757533,1.0
79.45496834787875,176.42417194202022,144.54386869545476,2212.085971010106,8.0,1.0,6.787914028989894,7.212085971010105,6.787914028989894,7.424171942020211,1.0
126.0,168.0,124.0,1200.0,8.0,0.0,7.0,7.0,7.0,7.0,1.0
105.02179308657253,171.43905031367663,129.50248050188262,1475.1240250941307,7.828047484316168,0.0,6.312189937264673,5.624379874529346,5.280474843161683,7.3439050313676635,1.0
96.33352855654017,173.59744744216223,132.95591590745957,1088.0510511567554,8.0,0.0,5.320765767351331,5.880510511567554,6.440255255783777,7.0,1.0
77.03687661588889,174.70727717590563,134.731643481449,2071.946032867732,7.329272282409437,0.0,4.317089129637747,4.317089129637747,4.987816847228311,7.0,1.0
95.71319996353965,171.23059200388911,129.65353600680595,1321.1472001458415,7.192351999027724,0.0,6.596175999513862,6.596175999513862,6.596175999513862,6.596175999513862,1.0
80.39819442474246,174.51454365360823,135.02461233687546,1851.454365360822,7.4988812574147525,0.5011187425852477,8.002237485170495,8.002237485170495,6.498881257414752,8.002237485170495,1.0
165.08461827693387,169.51621364005348,126.69549091565062,1200.0,8.0,0.0,6.663063635543673,6.663063635543673,6.663063635543673,6.831531817771836,1.0
104.83544274840482,168.66139241411236,125.98417724233704,1464.5569656449397,7.6693037929438255,0.0,6.33860758588765,7.0,6.669303792943825,6.669303792943825,1.0
88.66496412803212,169.18523923403072,127.55571770209218,2266.7153106276533,7.407380382984637,0.0,7.592619617015362,8.185239234030727,5.8147607659692735,7.0,1.0
95.84367723539161,169.03987319877962,127.1196195963388,1096.01268012204,8.0,0.0,7.0,7.0,5.960126801220401,5.4401902018306005,1.0
113.91668140492455,171.08510262001926,129.65602147003534,1662.7653930028898,8.0,0.2570918850016055,7.771275655004816,7.257091885001605,6.742908114998395,7.257091885001605,1.0
167.54256879666488,176.30851375933298,139.78617614273264,1781.595963153308,7.169148624066703,0.0,6.169148624066702,6.169148624066702,7.830851375933298,7.0,1.0
79.07232576692155,174.327326862887,137.7092082029218,1621.821790859132,8.0,0.5272772385739152,8.581831715721744,7.527277238573915,8.581831715721744,7.527277238573915,1.0
71.47211145761594,173.4527888542384,140.35836656271522,1927.0385138984543,7.091201857626932,0.9087981423730678,8.817596284746134,4.273605572880797,7.908798142373068,8.817596284746134,1.0
115.37885281114698,168.65360905777555,126.61443623110227,1200.0,7.673195471112215,0.1634022644438926,7.490206793331677,7.326804528887784,7.490206793331677,7.490206793331677,1.0
120.18984660067044,168.0,124.7746871199106,1300.709325588379,8.0,0.07746871199106076,7.0,7.0,6.535187728053635,6.922531288008939,1.0
63.42303410102078,179.1744581962463,150.8186996709911,1423.4891639249258,8.0,0.0,9.234891639249257,9.234891639249257,9.234891639249257,9.234891639249257,1.0
113.96480740341384,168.84754877440747,127.72921460739289,1301.705852928897,8.0,0.1695097548814951,7.169509754881495,6.491470735355515,7.169509754881495,7.508529264644485,1.0
97.73682107099857,173.84755426117272,141.54266278351813,1102.540762313788,8.0,0.0,6.51270381156894,6.51270381156894,6.51270381156894,6.51270381156894,1.0
119.95845064237723,168.0,125.61107982869942,1159.723004282515,7.899307510706287,0.0,6.395845064237722,6.395845064237722,6.395845064237722,6.395845064237722,1.0
42.495606812119604,171.88392526455257,149.24551421959177,1976.785052910515,7.029018683861856,0.9709813161381441,7.0,6.029018683861856,6.029018683861856,7.970981316138144,1.0
118.81105286061555,169.89182819457486,135.35096916744914,1200.0,8.0,0.0,7.0,6.621634361085029,5.108171805425143,6.621634361085029,1.0
116.2566360275091,169.0256172602622,133.2305553423598,1276.921294519665,7.74359568493445,0.25640431506555017,6.74359568493445,6.74359568493445,6.74359568493445,7.25640431506555,1.0
116.53719321001016,170.68112859049714,134.09366057598916,1152.6859660500509,8.0,0.15771344649983077,6.84228655350017,7.0,6.684573107000339,7.0,1.0
51.58119348751903,168.0,157.48846293061644,1944.1880651248098,7.069764918593988,0.9302350814060121,8.860470162812025,7.0,7.930235081406012,7.930235081406012,1.0
124.37295808464617,168.29054319917034,125.62704191535383,1252.2977758506586,8.0,0.029054319917032556,6.970945680082968,7.029054319917033,6.970945680082968,7.058108639834066,1.0
44.0,172.0,130.0,1000.0,7.0,0.0,5.0,5.0,3.0,5.0,0.0
73.1208803998241,166.41517362195154,122.02167660278792,1199.458084930302,6.6010838301393955,0.0,5.797832339721208,6.196748509581813,3.797832339721208,5.797832339721208,0.0
59.95749117939998,169.5716861248739,126.5309801783913,1173.4509910804345,7.0,0.3469019821608691,5.346901982160869,5.693803964321738,4.387607928643476,5.346901982160869,0.0
92.62651793112013,160.99022235521807,120.82518529601508,4669.925881593972,7.0,0.9174814703984929,5.917481470398493,2.2475555888045213,9.42237029278945,9.587407351992464,0.0
49.2825607418617,170.35653665808746,129.17826832904373,1011.7390238708037,7.117390238708038,0.0,5.1173902387080386,4.882609761291962,3.1173902387080377,5.352170716124114,0.0
117.0,158.0,110.0,1500.0,6.0,0.0,7.0,8.0,5.0,7.0,0.0
